"HolderAddress","Balance","PendingBalanceUpdate"
"0x01e441e0600b30924d4796a99e7ec86b82b62c63","606.727859544312391871","No"
"0x100276e44da76a1474fa3d3a40192b582714abf9","595.644684139758433514","No"
"0x0192a3ffdb4f7fec9d19f5e14b478d1d16799810","594.135070174699210519","No"
"0x6e2320e968bc6189b573f5c4ddbf553463be33f8","588.625203533016789906","No"
"0xc313b6b8fb7ed5e092c44375f928c40439278fef","567.964838296786876234","No"
"0x961bb154b1b131527128536604d31fc09ac2f4eb","566.390006124271476942","No"
"0x5c14cc3805354f331c70831d39190107cda79b38","563.465086477855718524","No"
"0x28b068b9425ff3e4b1633252d25cddffaf513f35","537.645726310014795053","No"
"0xed179b7dbb71c3315458da4cd6a6aa17be4bad2e","529.677121140310037451","No"
"0xfd5bb4f34b3cda836616fbb7fd8a5368f1b61a17","529.045338667969191927","No"
"0x21ae49c55c7542b5a2ed20e766d5d01114dda356","529.024210377604080169","No"
"0x2b23612e4308ed478dc61ce3682aea7a36929648","526.922679151561191072","No"
"0x37502f3e555928e0456488fa521113339d5bb06a","524.876767111538479869","No"
"0x95dd7a59490269c89343157387a1ff0eb9c2beae","523.677527232942040969","No"
"0xbfadcf6212723b42a3ec0d6a8edd8b9ed101fe70","516.146890001533716642","No"
"0x3bcf74cc54baf964e302a2586f27c055665b01fb","511.858285189731888442","No"
"0x598e5b220b9735a2b703b90f852e1cce1f9004f6","506.078292659728924825","No"
"0x03855b0e3bd90591999a266b1a2701ee0ef18fc6","504.478855032484585648","No"
"0xde66886845fffaf977f92cbaab24a39baa3cf3ed","504.140115175445846595","No"
"0x14283aadd899b87d998947aae83c08139ee7701a","503.754544198509134246","No"
"0xe0e815acd79acd7cd1253ce2f06037914a8e7c79","503.007669486217999944","No"
"0x1a2a4335838ed85ea35296bbeb022b0600677186","501.491376785221540569","No"
"0xdf4cc40bb86425e9e04e880cb67b7c877fd9693b","499.795248914398107093","No"
"0x62a44189c053bdaf74647f97e77b9098fcd68663","498.638502170942395643","No"
"0x6439e24da0038dbfccb8307fbaf4b1188db2c08a","498.192119469001747612","No"
"0x41daeb8e8c9893177f540ee668a031213e843b0b","496.729313750976348592","No"
"0x726b87473d37b460f5112a3fd6722e28e3c0c712","496.708343901684309481","No"
"0x451299a8943d72ec667f83f530b32992f8533140","495.190835407719330298","No"
"0x959bad62e8fd11582125b08e5dde95ec843310f0","494.628587881670244591","No"
"0x10505a7dd36f1481fe4f6ea173b9a7a8a39412bc","493.739217887551846796","No"
"0x9b5ae497fd1bf885a40d6f99d0c57245761e053c","493.68577334133756604","No"
"0x55b41331fc4ad1f659bb4b1c963b4ed90ff2f024","490.89371486433089038","No"
"0x66ca376fcf2cfec6577f9ee37acb16e757dde563","487.647937285100031689","No"
"0x6e5585511b23996fb9cbf9cb58abe63c1c4942e0","482.380682329821166536","No"
"0x0943cf836b5175b10e170fa56266d6197019c06f","424.584089691812726748","No"
"0xe09ecbe5dd6a577d184c3668d90913599b8d52cd","399.850702801889942972","No"
"0x7c9e29cf01b4327a030145b03352641dca79a088","387.979081696925283518","No"
"0x5cc81b8ea0b9f4b990c039cec1a5d2a999b0f818","386.64550830430758756","No"
"0x1244d96845d94b3d1a550110a5c97ef018f4d24e","381.725151499759561198","No"
"0x762d14cdb3235e9e79d1e66091e6c9861dab78e3","374.420446087534597778","No"
"0x067965bcd6c7fa1c57a330028f3a8f26110eba95","369.667902119776027279","No"
"0xb242e5d6445a84bab28b375fc455950e9672d05c","367.626509622049150095","No"
"0xd2a76c39c01b9fd620012069d93dc1bb8082d06b","362.158056402083972155","No"
"0x203d4aa5bc7037e634699770c9daa617d33377c6","356.168683916591342027","No"
"0x50c9acc1a6f561913a631437b70cf8e898590869","338.564199173642116841","No"
"0xe55cf830ac3ff1ed376488b27ce78bc92a6e110f","329.881766567711556046","No"
"0xbabfe9dc995a95924a787cd9e05ca8a8a280f647","264.452342409536420035","No"
"0xaa8ba34ee55c958057614d86ecf500d0d841e766","262.096076185529796744","No"
"0x2eecc25f2af111a16f2ca1881c4cadda60a56f96","258.115569367835413716","No"
"0x71b66a06ba8245ccbdb427bf410bce1278a2bca3","256.615523103468403833","No"
"0x78d4106dae322666d6227edcf02507ee0a270a65","248.804742392750784746","No"
"0x3f16dc20fcefa67071ee4751a4668aec1bfaffc3","246.246110427391454756","No"
"0xc45ff5e3ddc1c38d1db6c565b7f09f55dc725d51","245.874717248082106291","No"
"0x3d5e692fe5748c62e68702789a47972583c567c1","228.55130394842094522","No"
"0x0b71292da2b347dae74365078cffbb1251b5e034","227.013967006052641841","No"
"0xc8048c1688aa715a7b7280c958e8ff35c253973b","225.081461467892328238","No"
"0x3e7d1113c1813666b32a03c0d24c80914b5f7279","220.068284765205171853","No"
"0xd10de533503ec849848cab93fd18a209f0ccc882","205.746831759929213066","No"
"0x83781955748af46bca2778763383a7229ca543a3","202.822769309809381468","No"
"0xa101f25569b42beedfd8c42964314f35e59947e6","201.586501795901780555","No"
"0x417f4fc4d866480c40a1a8057b8298e903a09f33","198.045306461016878029","No"
"0x039ed0275898932e72bcd95b10d9e3df13c9d969","192.515133920008910151","No"
"0xc57c258bdaecc48a569dead4d1f4c4a86cf93bbf","179.380694747760734854","No"
"0xe4f26efd1d0477407bc6b2f3626664cd7c673a83","160.916468928403652805","No"
"0x4e9bb9c33e280b4d71c551364e98dd96ab3865d1","157.242335530242820975","No"
"0xd0b23e1da54871580ad4929734b44e9c819520da","155.973868317598998578","No"
"0x40a3b3b1c3f59564df902f2575702e5bc3ced5ab","155.219584618922518695","No"
"0x2ad6cbc53589d3b48ec9325e055664317315ce6e","153.329440978780407211","No"
"0xfb9fd55c5e44b3874a39708a8130e75bcb020a20","150.861598208825206762","No"
"0x324ed4a35e86ba3ac764cecc05954aead8a7d612","149.659517094862706356","No"
"0xc8d082e85800aaffe78a781d405b6a177feeecba","149.250791225007618209","No"
"0xf9f9f78f76a1703253e0470f8194ab271c017ba7","142.071997705978313789","No"
"0xe8d608626628785e804dc679ae06c64dea23b644","139.220066803289445078","No"
"0x0604d57ea0a3d3817495c037c15869237cb551f0","121.973351653975485984","No"
"0x4553ba72f2b771b6e9ba0bf722399ad8d02fecdb","112.809091682257202273","No"
"0xe03fb0404d949cdb13b80c697543fe3a46be2293","110.538863438997570173","No"
"0xb646b99c61fe726d8d9d246c58f6e88e9a0dee9f","107.936400339796892719","No"
"0x793d11a284a7bcbdb7112e9fb89db3aeef29e31e","105.909203008296436643","No"
"0xa5ef2f7d5af7df8f5cf6621a98422a311e8966bf","105.798435199082277747","No"
"0xbd2e5253d8ec0609021c32b886a16af97e83ae9c","104.679171729175415027","No"
"0xcc3dbb9c5ceb2b00ad82e63c5152ba16e98d5188","97.183156809698088861","No"
"0xdb46adbca4fb3119d18abc7054c1738e7204b9ff","96.675529507722891155","No"
"0x9358970d7cde1cf31dd5f01a75dd336bde9960b9","92.951462030572606377","No"
"0xa195ea3c5bb4df15412b986f7aa0df23e47468c1","90.393935591256012603","No"
"0xa736a2cdb11b04da2a5a4907fdf62ea867da7502","82.790152816254454129","No"
"0xe7b51a9761294829ffdc5bec23b98b7711eb595f","76.75256447350953698","No"
"0x18e53ebc92ed70d32fe4286627d49ee118d18510","70.525319515504830195","No"
"0xe486db79df35440143863b12b76b4f8ead1397e2","57.379907097230195944","No"
"0x8afd4783292b149d48dfee8830080753cbd7b190","53.638700479403249406","No"
"0x5fc4cab922277424a613b585e6c42d6d964771bb","53.627295824903448061","No"
"0xb5e5849098aadb39d59bf0eff8b9ba120a2211f3","53.533969446267375902","No"
"0x15aa5d8509486037985a0f047675f63bb5bd922d","52.824486224852775524","No"
"0xfb0a805e893a3a0125922078ef2ce4c265eeed23","52.801382526916835055","No"
"0x203a046aafe8ca40eadc73e004c629d0333d873d","51.747888560340807349","No"
"0xb067fef6874f928562fa92694974b13f0de41fe3","50.970807529707013829","No"
"0x58681594ac73fc5b75af92c00bb9705b2c942e97","50.751748400073733794","No"
"0x97a4e3935f5666eaf1b2d21a2ab6a20f8460b7f0","50.722516008562266477","No"
"0xf68d4b506ed84e4c9f30652da9c511a32bd1a192","50.512018720885475141","No"
"0x8fe3e0d2f8480f1cfac8dde2ae1f75e2abd6a07c","50.163510690174887886","No"
"0xe45081809037bf6e125e6baa4ef17a72791bf0dc","49.986963280045982904","No"
"0x0000072e9508f9f6630887762dad546472200000","49.06781846015739492","No"
"0xbf51ca82ea03f70122b3478ce2ee434a58f3e779","48.781120274461177556","No"
"0xcde03566d2d324bc2fe22581e4d9506779e1e451","48.303385106689429365","No"
"0x7c5930df60ec80cd3a505651124e654649fa2ebb","47.963533087603191422","No"
"0x6148ca49ae7cba185978ffd544896e6260b5d4e5","37.567031889019691261","No"
"0x1f003406b2924657b574974f3eb9dd9cf8f483f0","35.477067221629684358","No"
"0xfc4eaa4ac84d00f1c5854113581f881b42b4a745","34.784104959125927352","No"
"0xd386d9d01408398adcaea29454ba4414c735619e","31.937466015224330989","No"
"0x46b80b087a76ac7fcf5776032aaeaddf9a8336d7","31.220924288171665669","No"
"0xb62415d59e7bfd2d5d744d7e8fd06c1c258c7b5c","26.483294261008298658","No"
"0xeef17b3fd1e4d6beeca64fcb96e38669b9f08fcb","26.188938495472330885","No"
"0x52420bacd62ebd45105d9a471f555d402e9df8cf","25.118407067466512735","No"
"0x3eed5124b5a4283ba00cebd2a0ffdeb4fe9b3a05","13.265599663313943974","No"
"0xacc96d9a60e3408d0f32cf4090e06b9328d1454c","13.245109404643211978","No"
"0x6fd6b5532a0e243d4a1ca8c862aa9eac91f75734","10.697894232293653643","No"
"0x97e6c4f426c83aa5b3609ab95c6f42be700330cc","10.594483392719235952","No"
"0x12f9b5e0275eb4a4f58cd72ecb0c66c719796735","7.94487705862029193","No"
"0xaf806997a51a29ad14905e322d81154ba81aaa04","5.190748961979467084","No"
"0xb590356f6b07dc7a8f3f5e39a0a037095dd2b742","5.008690836744142718","No"
"0xa67b37112ab444dd6ebfdb69fd7426cf8092bcd5","2.648174131813119489","No"
"0x651556576d92f62f5d0d2a0b91d7ccfd0d923498","1.616838090452053561","No"
"0x3aa3fd1b762cac519d405297ce630bed30430b00","1.560302861679274674","No"
"0x1fccc097db89a86bfc474a1028f93958295b1fb7","0.487122104426741444","No"
"0xc89a761d1a596e41d8fffe2a79cda93cf6dce028","0.000000402699434667","No"
"0x8530ddd0508148c12595f3bce669918ebe3b1432","0.000000348701543737","No"
"0x0000000000000000000000000000000000000001","0.000000000000001","No"
